symbol,name,price
AAT0000A3JYK4.VI,RBI Disc.Z./Agrana 25-26,9.96
AAT0000A3JYL2.VI,RBI Disc.Z./Agrana 25-26,11.66
AAT0000A3JYQ1.VI,RBI Disc.Z./ams-OSRAM  25-26,9.14
AAT0000A3JYT5.VI,RBI Disc.Z./Andritz 25-26,55.80
AAT0000A3JYX7.VI,RBI Disc.Z./AT & S 25-26,11.94
AAT0000A3JZ10.VI,RBI Disc.Z./BAWAG Group 25-26,94.70
AAT0000A3JZ28.VI,RBI Disc.Z./BAWAG Group 25-26,99.69
AAT0000A3JZ36.VI,RBI Disc.Z./BAWAG Group 25-26,109.61
AAT0000A3JZ77.VI,RBI Disc.Z./CA Immo 25-26,22.43
AAT0000A3JZ85.VI,RBI Disc.Z./CA Immo 25-26,24.64
AAT0000A3JZ93.VI,RBI Disc.Z./CA Immo 25-26,25.49
AAT0000A3JZD6.VI,RBI Disc.Z./Do&Co 25-26,205.77
AAT0000A3JZE4.VI,RBI Disc.Z./Do&Co 25-26,207.61
AAT0000A3JZF1.VI,RBI Disc.Z./Do&Co 25-26,207.73
AAT0000A3JZK1.VI,RBI Disc.Z./Erste Group 25-26,64.79
AAT0000A3JZL9.VI,RBI Disc.Z./Erste Group 25-26,69.77
AAT0000A3JZM7.VI,RBI Disc.Z./Erste Group 25-26,74.73
AAT0000A3JZQ8.VI,RBI Disc.Z./EuroTeleSites25-26,4.65
AAT0000A3JZR6.VI,RBI Disc.Z./EuroTeleSites25-26,4.66
AAT0000A3JZV8.VI,RBI Disc.Z./FACC 25-26,8.96
AAT0000A3JZX4.VI,RBI Disc.Z./Frequentis 25-26,29.90
AAT0000A3JZY2.VI,RBI Disc.Z./Frequentis 25-26,32.39
AAT0000A3K070.VI,RBI Disc.Z./Lenzing 25-26,24.75
AAT0000A3K088.VI,RBI Disc.Z./Lenzing 25-26,26.62
AAT0000A3K0F8.VI,RBI Disc.Z./OMV 25-26,43.86
AAT0000A3K0G6.VI,RBI Disc.Z./OMV 25-26,47.84
AAT0000A3K0P7.VI,RBI Disc.Z./Rosenbauer 25-26,39.86
AAT0000A3K0Q5.VI,RBI Disc.Z./Rosenbauer 25-26,44.61
AAT0000A3K0U7.VI,RBI Disc.Z./RBI 25-26,23.92
AAT0000A3K0V5.VI,RBI Disc.Z./RBI 25-26,25.91
AAT0000A3K0W3.VI,RBI Disc.Z./RBI 25-26,27.90
AAT0000A3K104.VI,RBI Disc.Z./SBO 25-26,33.47
AAT0000A3K112.VI,RBI Disc.Z./SBO 25-26,34.16
AAT0000A3K120.VI,RBI Disc.Z./SBO 25-26,34.36
AAT0000A3K153.VI,RBI Disc.Z./Semperit 25-26,13.21
AAT0000A3K1G4.VI,RBI Disc.Z./Telekom Aust 25-26,9.69
AAT0000A3K1L4.VI,RBI Disc.Z./Uniqa 25-26,8.95
AAT0000A3K1M2.VI,RBI Disc.Z./Uniqa 25-26,9.95
AAT0000A3K1N0.VI,RBI Disc.Z./Uniqa 25-26,11.94
AAT0000A3K1S9.VI,RBI Disc.Z./Verbund 25-26,57.47
AAT0000A3K1Y7.VI,RBI Disc.Z./VIG 25-26,37.38
AAT0000A3K1Z4.VI,RBI Disc.Z./VIG 25-26,39.87
AAT0000A3K229.VI,RBI Disc.Z./voestalpine 25-26,21.93
AAT0000A3K237.VI,RBI Disc.Z./voestalpine 25-26,23.92
AAT0000A3K245.VI,RBI Disc.Z./voestalpine 25-26,25.91
AAT0000A3K286.VI,RBI Disc.Z./Wienerberger 25-26,29.78
AAT0000A3K294.VI,RBI Disc.Z./Wienerberger 25-26,30.14
AAT0000A3K2F4.VI,RBI Bonus.Z./BAWAG Group 25-26,108.67
AAT0000A3K2H0.VI,RBI Bonus.Z./RBI 25-26,30.82
AAT0000A3K302.VI,RBI Expr.Z./OMV 25-30,111.90
AAT0000A3K3F2.VI,RBI BonZ/ESTOXX50 S&P500 25-29,105.02
AAT0000A3K3G0.VI,RBI Bonus.Z./ESTOXX50 25-29,105.83
AAT0000A3K3H8.VI,RBI BonZ/ESTOXX50 S&P500 25-29,104.26
AAT0000A3K3J4.VI,RBI GarZ/STOXXGlobSelDiv100-31,105.94
AAT0000A3K3K2.VI,--,112.63
AAT0000A3K3R7.VI,RBI BonZ/MXEUTES4 MXNATES4-31,119.52
AAT0000A3K3T3.VI,RBI ExpZ/MXEUTES4 MXNATES4-31,122.44
AAT0000A3K3X5.VI,RBI BonZ/ESTOXX50 S&P500 25-29,104.26
AAT0000A3K4L8.VI,EGB OE TL.Z./OMV,2.15
AAT0000A3K4Q7.VI,EGB OE TL.Z./UNIQA,0.87
AAT0000A3K591.VI,EGB OE TS.Z./ZUMTOBEL,0.29
AAT0000A3K5L5.VI,EGB OE TL.Z./HEIDELBERG MAT,5.91
AAT0000A3K5Z5.VI,EGB OE TL.Z./RWE,2.16
AAT0000A3K609.VI,EGB OE TL.Z./RWE,2.05
AAT0000A3K641.VI,EGB OE TS.Z./DT BOERSE,7.87
AAT0000A3K658.VI,EGB OE TS.Z./DT BOERSE,8.86
AAT0000A3K666.VI,EGB OE TS.Z./DT TELEKOM,0.23
AAT0000A3K674.VI,EGB OE TS.Z./DT TELEKOM,0.63
AAT0000A3K6G3.VI,EGB OE TS.Z./SAP,14.06
AAT0000A3K6H1.VI,EGB OE TS.Z./SAP,13.07
AAT0000A3K6K5.VI,EGB OE TS.Z./SAP,11.09
AAT0000A3K6Y6.VI,EGB OE TL.Z./E.ON,0.72
AAT0000A3K7J5.VI,EGB OE TS.Z./ADIDAS,10.89
AAT0000A3K7K3.VI,EGB OE TS.Z./ADIDAS,9.90
AAT0000A3K7L1.VI,EGB OE TS.Z./ADIDAS,8.90
AAT0000A3K7M9.VI,EGB OE TS.Z./BRENNTAG,1.99
AAT0000A3K7P2.VI,EGB OE TS.Z./PORSCHE AG VZ,1.72
AAT0000A3K7Q0.VI,EGB OE TS.Z./MUENCH RUECK,14.12
AAT0000A3K7R8.VI,EGB OE TS.Z./MUENCH RUECK,11.64
AAT0000A3K898.VI,RBI Gar.Z./ESTOXX50 25-30,103.87
AAT0000A3K8A2.VI,RBI Bonus.Z./ESTOXX50 25-30,115.59
AAT0000A3K8D6.VI,RBI BonZ/ESTOXX50 S&P500 25-29,103.10
AAT0000A3K8M7.VI,RBI BonZ/ESTOXX50 S&P500 25-29,104.26
AAT0000A3K8X4.VI,RBI GarZ/MXEUTES4 25-31,102.04
AAT0000A3K8Y2.VI,RBI GarZ/STOXXGlobSelDiv100-31,106.58
AAT0000A3K948.VI,RBI BonZ/MXEUTES4 MXNATES4-30,104.50
AAT0000A3K9A0.VI,RBI GarZ/STOXXGlobSelDiv100-31,106.42
AAT0000A3K9C6.VI,RBI ExpZ/DE747460 MXEUTES4 -30,102.72
AAT0000A3K9D4.VI,RBI GarZ/HICP ex Tobacco-29,101.01
AAT0000A3KAZ0.VI,EGB OE TS.Z./LANXESS,1.34
AAT0000A3KB07.VI,EGB OE TS.Z./LANXESS,1.44
AAT0000A3KB15.VI,EGB OE TS.Z./LANXESS,1.54
AAT0000A3KB23.VI,EGB OE TS.Z./LANXESS,1.24
AAT0000A3KBP9.VI,EGB OE TS.Z./ADIDAS,7.92
AAT0000A3KBR5.VI,EGB OE TS.Z./BASF,0.13
AAT0000A3KBS3.VI,EGB OE TS.Z./BRENNTAG,1.00
AAT0000A3KBV7.VI,EGB OE TS.Z./HENKEL VZ,0.27
AAT0000A3KBW5.VI,EGB OE TS.Z./HENKEL VZ,0.29
AAT0000A3KC30.VI,EGB OE TS.Z./MERCK,1.37
AAT0000A3KCQ5.VI,EGB OE TL.Z./E.ON,0.66
AAT0000A3KD54.VI,EGB OE TS.Z./PORSCHE AG VZ,1.48
AAT0000A3KDG4.VI,RBI GarZ/STOXXGlobSelDiv100-31,106.58
AAT0000A3KDH2.VI,RBI Bonus.Z./ESTOXX50 25-31,108.50
AAT0000A3KDK6.VI,RBI GarZ/STOXXGlobSelDiv100-31,106.58
AAT0000A3KDM2.VI,RBI GarZ/MXEUTES4 25-31,102.04
AAT0000A3KDN0.VI,RBI GarZ/STOXXGlobSelDiv100-31,106.58
AAT0000A3KDT7.VI,RBI GarZ/STOXXGlobSelDiv100-31,106.58
AAT0000A3KDW1.VI,RBI GarZ/STOXXGlobSelDiv100-31,106.58
AAT0000A3KJJ5.VI,RBI BonZ/ESTOXX50 S&P500 25-29,103.54
AAT0000A3KJK3.VI,RBI BonZ/ESTOXX50 S&P500 25-29,102.91
AAT0000A3KJL1.VI,RBI Bonus.Z./ESTOXX50 25-29,104.40
AAT0000A3KMZ5.VI,EGB Bonus.Z./BAWAG GROUP 25-26,124.74
AAT0000A3KNG3.VI,EGB Bonus.Z./POST 25-26,39.53
AAT0000A3KNL3.VI,EGB Bonus.Z./OMV 25-26,57.20
AAT0000A3KNM1.VI,EGB Bonus.Z./OMV 25-26,56.82
AAT0000A3KP76.VI,EGB Bonus.Z./UNIQA 25-26,11.60
AAT0000A3KPB9.VI,EGB Bonus.Z./VIG 25-26,45.92
AAT0000A3KPK0.VI,RBI Expr.Z./Infineon 25-30,108.89
AAT0000A3KRA7.VI,--,93.37
AAT0000A3KRV3.VI,RBI GarZ/MXEUTES4 25-31,100.30
AAT0000A3KRW1.VI,RBI GarZ/MXEUTES4 25-31,101.04
AAT0000A3KSR9.VI,RBI Outp.Z./DE755221 25-29,134.31
AAT0000A3KU95.VI,EGB Bonus.Z./ANDRITZ 25-26,67.58
AAT0000A3KUD5.VI,EGB Bonus.Z./AT&S 25-26,15.87
AAT0000A3KUG8.VI,EGB Bonus.Z./BAWAG GROUP 25-26,111.11
AAT0000A3KUK0.VI,EGB Bonus.Z./CPI Europe 25-26,19.78
AAT0000A3KUN4.VI,EGB Bonus.Z./ERSTE GROUP 25-26,73.07
AAT0000A3KUP9.VI,EGB Bonus.Z./ERSTE GROUP 25-26,64.09
AAT0000A3KUT1.VI,EGB Bonus.Z./MAYR MELNHOF25-26,95.33
AAT0000A3KUX3.VI,EGB Bonus.Z./RBI 25-26,25.95
AAT0000A3KUY1.VI,EGB Bonus.Z./RBI 25-26,27.75
AAT0000A3KV29.VI,EGB Bonus.Z./UNIQA 25-26,12.15
AAT0000A3KV78.VI,EGB Bonus.Z./VIG 25-26,48.01
AAT0000A3KVA9.VI,EGB Bonus.Z./VOESTALPINE 25-26,26.25
AAT0000A3KXZ2.VI,EGB OE TL.Z./ANDRITZ,2.65
AAT0000A3KY00.VI,EGB OE TL.Z./CA IMMO,0.75
AAT0000A3KY18.VI,EGB OE TL.Z./ERSTE GROUP,5.19
AAT0000A3KY26.VI,EGB OE TL.Z./FACC,0.63
AAT0000A3KY34.VI,EGB OE TL.Z./LENZING,1.55
AAT0000A3KY42.VI,EGB OE TL.Z./PALFINGER,1.88
AAT0000A3KY59.VI,EGB OE TL.Z./RBI,2.40
AAT0000A3KY67.VI,EGB OE TL.Z./RBI,2.30
AAT0000A3KY75.VI,EGB OE TL.Z./UNIQA,0.83
AAT0000A3KY83.VI,EGB OE TL.Z./VIG,3.45
AAT0000A3KY91.VI,EGB OE TL.Z./VOESTALPINE,2.80
AAT0000A3KYA3.VI,EGB OE TL.Z./VOESTALPINE,2.70
AAT0000A3KYU1.VI,EGB OE TS.Z./OMV,0.33
AAT0000A3KZ74.VI,EGB OE TS.Z./WIENERBERGER,0.54
AAT0000A3KZ82.VI,EGB OE TS.Z./WIENERBERGER,0.74
AAT0000A3KZA0.VI,EGB OE TL.Z./AT&S,4.06
AAT0000A3KZB8.VI,EGB OE TL.Z./BAWAG GROUP,6.34
AAT0000A3KZC6.VI,EGB OE TL.Z./BAWAG GROUP,5.82
AAT0000A3KZD4.VI,EGB OE TL.Z./BMW,2.92
AAT0000A3KZH5.VI,EGB OE TL.Z./DT BANK,1.34
AAT0000A3KZJ1.VI,EGB OE TL.Z./DT BANK,1.29
AAT0000A3KZK9.VI,EGB OE TL.Z./DT BANK,1.23
AAT0000A3KZN3.VI,EGB OE TL.Z./UNITED INTERNET,1.25
AAT0000A3KZV6.VI,EGB OE TS.Z./BEIERSDORF,3.08
AAT0000A3KZW4.VI,EGB OE TS.Z./BEIERSDORF,2.59
AAT0000A3L0M3.VI,EGB OE TL.Z./BORUSSIA DORTMUND,0.09
AAT0000A3L0N1.VI,EGB OE TL.Z./DT POST,1.91
AAT0000A3L0P6.VI,EGB OE TL.Z./DT POST,1.80
AAT0000A3L0R2.VI,EGB OE TL.Z./FRESENIUS,1.90
AAT0000A3L0S0.VI,EGB OE TL.Z./FRESENIUS,1.80
AAT0000A3L0T8.VI,EGB OE TL.Z./FRESENIUS,1.69
AAT0000A3L0U6.VI,EGB OE TL.Z./HEIDELBERG MAT,5.66
AAT0000A3L0V4.VI,EGB OE TL.Z./HEIDELBERG MAT,5.14
AAT0000A3L169.VI,EGB OE TS.Z./DT TELEKOM,0.22
AAT0000A3L1X8.VI,EGB OE TS.Z./LANXESS,1.14
AAT0000A3L1Y6.VI,EGB OE TL.Z./HOCHTIEF,26.40
AAT0000A3L1Z3.VI,EGB OE TL.Z./MERCEDES,1.32
AAT0000A3L201.VI,EGB OE TL.Z./MERCEDES,2.30
AAT0000A3L268.VI,EGB OE TL.Z./SARTORIUS VZ,7.16
AAT0000A3L276.VI,EGB OE TL.Z./SARTORIUS VZ,6.63
AAT0000A3L284.VI,EGB OE TL.Z./SARTORIUS VZ,6.11
AAT0000A3L292.VI,EGB OE TL.Z./SARTORIUS VZ,5.59
AAT0000A3L2A4.VI,EGB OE TL.Z./SARTORIUS VZ,5.07
AAT0000A3L2B2.VI,EGB OE TL.Z./SIEMENS,7.01
AAT0000A3L2C0.VI,EGB OE TL.Z./SIEMENS,6.49
AAT0000A3L3B0.VI,EGB OE TL.Z./ALLIANZ,8.81
AAT0000A3L3C8.VI,EGB OE TL.Z./ALLIANZ,7.77
AAT0000A3L3D6.VI,EGB OE TL.Z./ALLIANZ,6.72
AAT0000A3L3F1.VI,EGB OE TL.Z./BRENNTAG,1.73
AAT0000A3L3Z9.VI,EGB OE TS.Z./BRENNTAG,0.76
AAT0000A3L4L7.VI,EGB OE TL.Z./BASF,1.43
AAT0000A3L4M5.VI,EGB OE TL.Z./BASF,1.33
AAT0000A3L4N3.VI,EGB OE TL.Z./BAYER,2.68
AAT0000A3L4P8.VI,EGB OE TL.Z./BAYER,2.63
AAT0000A3L4Q6.VI,EGB OE TL.Z./COMMERZBANK,1.56
AAT0000A3L4R4.VI,EGB OE TL.Z./COMMERZBANK,1.51
AAT0000A3L4S2.VI,EGB OE TL.Z./COMMERZBANK,1.46
AAT0000A3L4T0.VI,EGB OE TL.Z./COMMERZBANK,1.40
AAT0000A3L4U8.VI,EGB OE TL.Z./COMMERZBANK,1.35
AAT0000A3L4V6.VI,EGB OE TL.Z./PORSCHE AG VZ,0.62
AAT0000A3L4W4.VI,EGB OE TL.Z./PORSCHE AG VZ,0.52
AAT0000A3L4X2.VI,EGB OE TL.Z./PORSCHE AG VZ,0.41
AAT0000A3L508.VI,EGB OE TL.Z./E.ON,0.61
AAT0000A3L516.VI,EGB OE TL.Z./E.ON,0.56
AAT0000A3L524.VI,EGB OE TL.Z./HUGO BOSS,0.91
AAT0000A3L532.VI,EGB OE TL.Z./HUGO BOSS,1.01
AAT0000A3L540.VI,EGB OE TL.Z./HUGO BOSS,1.11
AAT0000A3L557.VI,EGB OE TL.Z./SIEMENS ENERGIE,11.97
AAT0000A3L565.VI,EGB OE TL.Z./SIEMENS ENERGIE,11.71
AAT0000A3L5G4.VI,EGB OE TS.Z./PORSCHE AG VZ,1.13
AAT0000A3L5H2.VI,EGB OE TS.Z./PORSCHE AG VZ,0.89
AAT0000A3L5N0.VI,EGB OE TS.Z./EVONIK,0.49
AAT0000A3L5X9.VI,EGB OE TL.Z./BEFESA,1.38
AAT0000A3L5Y7.VI,EGB OE TL.Z./BEFESA,1.28
AAT0000A3L5Z4.VI,EGB OE TL.Z./PORSCHE SE VZ,0.65
AAT0000A3L607.VI,EGB OE TL.Z./PORSCHE SE VZ,0.86
AAT0000A3L615.VI,EGB OE TL.Z./PORSCHE SE VZ,0.96
AAT0000A3L623.VI,EGB OE TL.Z./PORSCHE SE VZ,1.06
AAT0000A3L6P3.VI,EGB OE TS.Z./WACKER CHEMIE,0.61
AAT0000A3L6U3.VI,RBI GarZ/MXEUTES4 25-31,100.76
AAT0000A3L6V1.VI,RBI GarZ/STOXXGlobSelDiv100-31,104.25
AAT0000A3L6W9.VI,RBI GarZ/STOXXGlobSelDiv100-31,108.82
AAT0000A3L6Z2.VI,RBI GarZ/HICP ex Tobacco-29,100.68
AAT0000A3L730.VI,RBI GarZ/STOXXGlobSelDiv100-31,104.25
AAT0000A3L763.VI,RBI GarZ/STOXXGlobSelDiv100-31,104.25
AAT0000A3L797.VI,RBI GarZ/STOXXGlobSelDiv100-31,104.25
AAT0000A3L7B1.VI,RBI GarZ/STOXXGlobSelDiv100-31,104.25
AAT0000A3L7C9.VI,RBI GarZ/STOXXGlobSelDiv100-31,104.25
AAT0000A3L7K2.VI,RBI GarZ/MXEUTES4 25-31,100.76
AAT0000A3L995.VI,RBI Expr.Z./Allianz 25-30,102.18
AAT0000A3L9A9.VI,RBI Expr.Z./OMV 25-30,113.63
AAT0000A3L9B7.VI,RBI GarZ/STOXXGlobSelDiv100-31,104.25
AAT0000A3L9C5.VI,RBI GarZ/MXEUTES4 25-31,100.76
AAT0000A3L9D3.VI,RBI GarZ/STOXXGlobSelDiv100-31,104.25
AAT0000A3L9G6.VI,EGB Bonus.Z./BAWAG GROUP 25-26,92.61
AAT0000A3L9H4.VI,EGB Bonus.Z./BAWAG GROUP 25-26,100.93
AAT0000A3L9J0.VI,EGB Bonus.Z./BAWAG GROUP 25-26,108.88
AAT0000A3L9N2.VI,EGB Bonus.Z./CPI Europe 25-26,18.78
AAT0000A3L9P7.VI,EGB Bonus.Z./CPI Europe 25-26,18.73
AAT0000A3L9R3.VI,EGB Bonus.Z./ERSTE GROUP 25-26,79.86
AAT0000A3L9S1.VI,EGB Bonus.Z./ERSTE GROUP 25-26,63.66
AAT0000A3L9T9.VI,EGB Bonus.Z./ERSTE GROUP 25-26,69.46
AAT0000A3L9U7.VI,EGB Bonus.Z./ERSTE GROUP 25-26,75.05
AAT0000A3L9Y9.VI,EGB Bonus.Z./LENZING 25-26,25.84
AAT0000A3L9Z6.VI,EGB Bonus.Z./LENZING 25-26,27.70
AAT0000A3LA15.VI,EGB Bonus.Z./MAYR MELNHOF25-26,78.17
AAT0000A3LA23.VI,EGB Bonus.Z./MAYR MELNHOF25-26,85.20
AAT0000A3LA31.VI,EGB Bonus.Z./MAYR MELNHOF25-26,92.18
AAT0000A3LA49.VI,EGB Bonus.Z./POST 25-26,29.70
AAT0000A3LA56.VI,EGB Bonus.Z./POST 25-26,32.37
AAT0000A3LA64.VI,EGB Bonus.Z./POST 25-26,35.06
AAT0000A3LA72.VI,EGB Bonus.Z./RBI 25-26,22.04
AAT0000A3LA80.VI,EGB Bonus.Z./RBI 25-26,24.01
AAT0000A3LA98.VI,EGB Bonus.Z./RBI 25-26,25.96
AAT0000A3LAB9.VI,EGB Bonus.Z./TELEKOM AUST25-26,11.19
AAT0000A3LAC7.VI,EGB Bonus.Z./TELEKOM AUST25-26,8.72
AAT0000A3LAD5.VI,EGB Bonus.Z./TELEKOM AUST25-26,9.51
AAT0000A3LAE3.VI,EGB Bonus.Z./TELEKOM AUST25-26,10.25
AAT0000A3LAF0.VI,EGB Bonus.Z./VERBUND 25-26,65.51
AAT0000A3LAH6.VI,EGB Bonus.Z./VERBUND 25-26,64.12
AAT0000A3LAJ2.VI,EGB Bonus.Z./VERBUND 25-26,55.88
AAT0000A3LAK0.VI,EGB Bonus.Z./VOESTALPINE 25-26,26.12
AAT0000A3LAL8.VI,EGB Bonus.Z./VOESTALPINE 25-26,24.14
AAT0000A3LAM6.VI,EGB Bonus.Z./VOESTALPINE 25-26,22.05
AAT0000A3LAN4.VI,EGB Bonus.Z./VOESTALPINE 25-26,28.55
AAT0000A3LAQ7.VI,EGB Bonus.Z./ZUMTOBEL 25-26,4.19
AAT0000A3LAS3.VI,EGB Bonus.Z./ZUMTOBEL 25-26,4.69
AAT0000A3LAU9.VI,EGB Bonus.Z./ANDRITZ 25-26,54.63
AAT0000A3LAV7.VI,EGB Bonus.Z./ANDRITZ 25-26,59.58
AAT0000A3LAW5.VI,EGB Bonus.Z./ANDRITZ 25-26,64.46
AAT0000A3LAX3.VI,EGB Bonus.Z./AT&S 25-26,12.41
AAT0000A3LAY1.VI,EGB Bonus.Z./AT&S 25-26,13.60
AAT0000A3LAZ8.VI,EGB Bonus.Z./AT&S 25-26,14.69
AAT0000A3LB48.VI,EGB Bonus.Z./CA IMMO 25-26,30.66
AAT0000A3LB55.VI,EGB Bonus.Z./CA IMMO 25-26,25.39
AAT0000A3LB63.VI,EGB Bonus.Z./CA IMMO 25-26,27.32
AAT0000A3LB71.VI,EGB Bonus.Z./CA IMMO 25-26,28.46
AAT0000A3LB89.VI,EGB Bonus.Z./CPI Europe 25-26,15.98
AAT0000A3LB97.VI,EGB Bonus.Z./OMV 25-26,46.21
AAT0000A3LBA9.VI,EGB Bonus.Z./OMV 25-26,50.30
AAT0000A3LBB7.VI,EGB Bonus.Z./OMV 25-26,54.40
AAT0000A3LBD3.VI,EGB Bonus.Z./UNIQA 25-26,10.19
AAT0000A3LBE1.VI,EGB Bonus.Z./UNIQA 25-26,11.12
AAT0000A3LBF8.VI,EGB Bonus.Z./UNIQA 25-26,12.04
AAT0000A3LBH4.VI,EGB Bonus.Z./VIG 25-26,52.61
AAT0000A3LBJ0.VI,EGB Bonus.Z./VIG 25-26,40.33
AAT0000A3LBK8.VI,EGB Bonus.Z./VIG 25-26,44.00
AAT0000A3LBL6.VI,EGB Bonus.Z./VIG 25-26,47.67
AAT0000A3LBM4.VI,EGB Bonus.Z./WIENERBERGER25-26,30.42
AAT0000A3LBN2.VI,EGB Bonus.Z./WIENERBERGER25-26,32.03
AAT0000A3LBP7.VI,EGB Bonus.Z./WIENERBERGER25-26,29.19
AAT0000A3LD87.VI,RBI Bonus.Z./ESTOXX50 25-29,102.59
AAT0000A3LD95.VI,RBI BonZ/ESTOXX50 S&P500 25-29,101.80
AAT0000A3LDA5.VI,RBI BonZ/ESTOXX50 S&P500 25-29,101.92
AAT0000A3LDB3.VI,RBI Expr.Z./Dt Bank UniCred-29,111.22
AAT0000A3LDC1.VI,RBI GarZ/STOXXGlobSelDiv100-31,104.25
AAT0000A3LEW7.VI,RBI GarZ/STOXXGlobSelDiv100-31,106.11
AAT0000A3LEZ0.VI,RBI Bonus.Z./ESTOXX50 25-29,107.24
AAT0000A3LF44.VI,--,0.24
AAT0000A3LF51.VI,--,1.67
AAT0000A3LF69.VI,--,4.79
AAT0000A3LF77.VI,--,4.30
AAT0000A3LF85.VI,--,0.02
AAT0000A3LF93.VI,--,0.00
AAT0000A3LFA0.VI,--,6.96
AAT0000A3LFB8.VI,--,5.23
AAT0000A3LFC6.VI,--,4.41
AAT0000A3LFD4.VI,--,0.07
AAT0000A3LFE2.VI,--,0.29
AAT0000A3LFF9.VI,--,0.21
AAT0000A3LFG7.VI,--,1.12
AAT0000A3LFH5.VI,--,1.12
AAT0000A3LFJ1.VI,--,1.84
AAT0000A3LFK9.VI,--,0.51
AAT0000A3LFL7.VI,--,0.38
AAT0000A3LFM5.VI,--,0.18
AAT0000A3LFN3.VI,--,2.19
AAT0000A3LFP8.VI,--,1.90
AAT0000A3LFQ6.VI,--,0.30
AAT0000A3LFR4.VI,--,0.21
AAT0000A3LFT0.VI,--,0.31
AAT0000A3LFV6.VI,--,0.25
AAT0000A3LFW4.VI,--,0.01
AAT0000A3LFX2.VI,--,0.34
AAT0000A3LFY0.VI,RBI Disc.Z./Agrana 25-26,10.77
AAT0000A3LFZ7.VI,RBI Disc.Z./Agrana 25-26,11.13
AAT0000A3LG01.VI,RBI Disc.Z./ams-OSRAM 25-26,6.25
AAT0000A3LG27.VI,RBI Disc.Z./Andritz 25-26,54.67
AAT0000A3LG35.VI,RBI Disc.Z./Andritz 25-26,58.19
AAT0000A3LG43.VI,RBI Disc.Z./Andritz 25-26,62.14
AAT0000A3LG50.VI,RBI Disc.Z./AT & S 25-26,13.77
AAT0000A3LG68.VI,RBI Disc.Z./AT & S 25-26,15.74
AAT0000A3LG76.VI,RBI Disc.Z./AT & S 25-26,17.70
AAT0000A3LG84.VI,RBI Disc.Z./BAWAG Group 25-26,88.17
AAT0000A3LG92.VI,RBI Disc.Z./BAWAG Group 25-26,92.82
AAT0000A3LGA8.VI,RBI Disc.Z./BAWAG Group 25-26,97.34
AAT0000A3LGB6.VI,RBI Disc.Z./CA Immo 25-26,23.27
AAT0000A3LGC4.VI,RBI Disc.Z./CA Immo 25-26,24.20
AAT0000A3LGD2.VI,RBI Disc.Z./CPI Europe 25-26,15.41
AAT0000A3LGE0.VI,RBI Disc.Z./CPI Europe 25-26,15.66
AAT0000A3LGF7.VI,RBI Disc.Z./CPI Europe 25-26,15.73
AAT0000A3LGG5.VI,RBI Disc.Z./Do&Co 25-26,127.75
AAT0000A3LGH3.VI,RBI Disc.Z./Do&Co 25-26,137.28
AAT0000A3LGJ9.VI,RBI Disc.Z./Do&Co 25-26,155.59
AAT0000A3LGK7.VI,RBI Disc.Z./Erste Group 25-26,63.75
AAT0000A3LGL5.VI,RBI Disc.Z./Erste Group 25-26,68.49
AAT0000A3LGM3.VI,RBI Disc.Z./Erste Group 25-26,73.12
AAT0000A3LGN1.VI,RBI Disc.Z./Frequentis 25-26,37.45
AAT0000A3LGP6.VI,RBI Disc.Z./Frequentis 25-26,42.38
AAT0000A3LGQ4.VI,RBI Disc.Z./Kapsch 25-26,5.36
AAT0000A3LGR2.VI,RBI Disc.Z./Kapsch 25-26,5.53
AAT0000A3LGS0.VI,RBI Disc.Z./Lenzing 25-26,25.37
AAT0000A3LGT8.VI,RBI Disc.Z./Lenzing 25-26,26.50
AAT0000A3LGU6.VI,RBI Disc.Z./Lenzing 25-26,27.20
AAT0000A3LGV4.VI,RBI Disc.Z./Mayr Melnhof 25-26,81.81
AAT0000A3LGW2.VI,RBI Disc.Z./Mayr Melnhof 25-26,88.64
AAT0000A3LGX0.VI,RBI Disc.Z./OMV 25-26,43.07
AAT0000A3LGY8.VI,RBI Disc.Z./OMV 25-26,46.50
AAT0000A3LGZ5.VI,RBI Disc.Z./OMV 25-26,49.19
AAT0000A3LH00.VI,RBI Disc.Z./Palfinger 25-26,26.99
AAT0000A3LH18.VI,RBI Disc.Z./Palfinger 25-26,29.29
AAT0000A3LH26.VI,RBI Disc.Z./Rosenbauer 25-26,38.86
AAT0000A3LH34.VI,RBI Disc.Z./Rosenbauer 25-26,42.61
AAT0000A3LH42.VI,RBI Disc.Z./RBI 25-26,23.48
AAT0000A3LH59.VI,RBI Disc.Z./RBI 25-26,25.31
AAT0000A3LH67.VI,RBI Disc.Z./RBI 25-26,27.05
AAT0000A3LH75.VI,RBI Disc.Z./SBO 25-26,28.40
AAT0000A3LH83.VI,RBI Disc.Z./SBO 25-26,29.95
AAT0000A3LH91.VI,RBI Disc.Z./SBO 25-26,31.11
AAT0000A3LHA6.VI,RBI Disc.Z./Semperit 25-26,11.03
AAT0000A3LHB4.VI,RBI Disc.Z./Semperit 25-26,11.90
AAT0000A3LHC2.VI,RBI Disc.Z./Uniqa 25-26,9.84
AAT0000A3LHD0.VI,RBI Disc.Z./Uniqa 25-26,11.79
AAT0000A3LHE8.VI,RBI Disc.Z./Uniqa 25-26,13.54
AAT0000A3LHF5.VI,RBI Disc.Z./Verbund 25-26,54.81
